symbol,start_date,end_date,digit_type,actual_frequencies,mad,entropy
1INCHUSDT,2024-01-01,2024-01-02-00:00,first,"[0.23549965059399022, 0.18029350104821804, 0.14954577218728163, 0.1243885394828791, 0.08385744234800839, 0.06988120195667366, 0.05520614954577219, 0.06009783368273934, 0.04122990915443746]",0.0161874942018096,2.9532113059002776
1INCHUSDT,2024-01-01,2024-01-02-00:00,second,"[0.11390635918937805, 0.1111111111111111, 0.09853249475890985, 0.09224318658280922, 0.12089447938504543, 0.09084556254367575, 0.09433962264150944, 0.09643605870020965, 0.09713487071977638, 0.08455625436757512]",0.0074400101094921,3.3134941314266544
1INCHUSDT,2024-01-02,2024-01-03-00:00,first,"[0.32546842470506593, 0.16516308119361556, 0.12144344205412907, 0.08743927827897294, 0.07702984038861901, 0.06453851492019431, 0.05690492713393477, 0.05829285218598196, 0.04371963913948647]",0.0070175019510411,2.8447799324307144
1INCHUSDT,2024-01-02,2024-01-03-00:00,second,"[0.13879250520471895, 0.10687022900763359, 0.10825815405968078, 0.10825815405968078, 0.09715475364330327, 0.09576682859125607, 0.09021512838306732, 0.08674531575294935, 0.08535739070090215, 0.08258154059680778]",0.0046083660873118,3.304775991318748
1INCHUSDT,2024-01-03,2024-01-04-00:00,first,"[0.28025034770514606, 0.17941585535465926, 0.1356050069541029, 0.09248956884561892, 0.08692628650904033, 0.07162726008344923, 0.050764951321279554, 0.04937413073713491, 0.05354659248956885]",0.0076012176639836,2.905034804460149
1INCHUSDT,2024-01-03,2024-01-04-00:00,second,"[0.12100139082058414, 0.12517385257301808, 0.10500695410292073, 0.09666203059805285, 0.09735744089012517, 0.09805285118219749, 0.09735744089012517, 0.0890125173852573, 0.08623087621696801, 0.08414464534075104]",0.0035928383752257,3.310072974351194
1INCHUSDT,2024-01-04,2024-01-05-00:00,first,"[0.29812369701181374, 0.17095205003474634, 0.13968033356497567, 0.10284920083391244, 0.0778318276580959, 0.07157748436414177, 0.045170257123002086, 0.05559416261292564, 0.03822098679638638]",0.0066118043736899,2.862936340331107
1INCHUSDT,2024-01-04,2024-01-05-00:00,second,"[0.1299513551077137, 0.12647671994440585, 0.10284920083391244, 0.08895066018068103, 0.0917303683113273, 0.09103544127866574, 0.08617095205003475, 0.09867963863794302, 0.09798471160528145, 0.08617095205003475]",0.0085549220869568,3.3063429266229964
1INCHUSDT,2024-01-05,2024-01-06-00:00,first,"[0.30779944289693595, 0.16016713091922005, 0.10933147632311978, 0.09122562674094707, 0.08565459610027855, 0.07172701949860724, 0.06337047353760446, 0.05362116991643454, 0.057103064066852366]",0.0082701721530557,2.9014476295943044
1INCHUSDT,2024-01-05,2024-01-06-00:00,second,"[0.12465181058495822, 0.12604456824512536, 0.116991643454039, 0.10376044568245125, 0.1107242339832869, 0.09818941504178273, 0.0766016713091922, 0.08913649025069638, 0.07729805013927576, 0.0766016713091922]",0.0074450724458689,3.2969312629408893
1INCHUSDT,2024-01-06,2024-01-07-00:00,first,"[0.2857142857142857, 0.18536585365853658, 0.11707317073170732, 0.1024390243902439, 0.07665505226480836, 0.07038327526132404, 0.06341463414634146, 0.050174216027874564, 0.04878048780487805]",0.0059301724508025,2.901137612397862
1INCHUSDT,2024-01-06,2024-01-07-00:00,second,"[0.11289198606271778, 0.1059233449477352, 0.1024390243902439, 0.09128919860627177, 0.10871080139372823, 0.10313588850174216, 0.09895470383275261, 0.09895470383275261, 0.08362369337979095, 0.09407665505226481]",0.0076246474866013,3.3169967402578973
1INCHUSDT,2024-01-07,2024-01-08-00:00,first,"[0.31084840055632823, 0.18497913769123783, 0.1105702364394993, 0.08484005563282336, 0.07927677329624479, 0.06467315716272601, 0.05910987482614743, 0.061196105702364396, 0.04450625869262865]",0.006658515973326,2.8606619503942645
1INCHUSDT,2024-01-07,2024-01-08-00:00,second,"[0.11821974965229486, 0.13143254520166897, 0.12726008344923506, 0.09388038942976357, 0.10639777468706536, 0.07927677329624479, 0.09248956884561892, 0.09040333796940195, 0.08275382475660639, 0.07788595271210014]",0.0084243894714247,3.297149282000324
1INCHUSDT,2024-01-08,2024-01-09-00:00,first,"[0.3060374739764053, 0.1734906315058987, 0.1304649548924358, 0.09299097848716169, 0.0936849410131853, 0.07286606523247745, 0.04580152671755725, 0.04718945176960444, 0.03747397640527411]",0.0068792593697743,2.8477498395713896
1INCHUSDT,2024-01-08,2024-01-09-00:00,second,"[0.12630117973629423, 0.11519777931991672, 0.10478834142956281, 0.09715475364330327, 0.11034004163775156, 0.10270645385149202, 0.0798056904927134, 0.07425399028452463, 0.10270645385149202, 0.08674531575294935]",0.0081750016878006,3.3049213424281807
1INCHUSDT,2024-01-09,2024-01-10-00:00,first,"[0.3066759388038943, 0.18289290681502085, 0.1258692628650904, 0.09318497913769123, 0.09109874826147427, 0.05493741307371349, 0.061891515994436715, 0.048678720445062586, 0.03477051460361613]",0.0064878196414761,2.840649277201165
1INCHUSDT,2024-01-09,2024-01-10-00:00,second,"[0.10361613351877608, 0.1286509040333797, 0.0952712100139082, 0.10917941585535466, 0.1043115438108484, 0.10222531293463143, 0.09109874826147427, 0.09388038942976357, 0.06397774687065369, 0.10778859527121001]",0.0110963436598948,3.3034518042993075
1INCHUSDT,2024-01-10,2024-01-11-00:00,first,"[0.2932120363890833, 0.1728481455563331, 0.1224632610216935, 0.09097270818754374, 0.086074177746676, 0.072778166550035, 0.06018194541637509, 0.05598320503848846, 0.04548635409377187]",0.0043877754773929,2.9016535311368106
1INCHUSDT,2024-01-10,2024-01-11-00:00,second,"[0.13086074177746676, 0.10356892932120364, 0.11616515045486354, 0.10426871938418475, 0.10146955913226033, 0.08887333799860042, 0.07977606717984605, 0.09657102869139259, 0.0867739678096571, 0.09167249825052484]",0.0065161334218487,3.3076233831277966
1INCHUSDT,2024-01-11,2024-01-12-00:00,first,"[0.30694444444444446, 0.17569444444444443, 0.125, 0.09722222222222222, 0.0798611111111111, 0.07083333333333333, 0.05, 0.03819444444444445, 0.05625]",0.0047437421315245,2.857034026412061
1INCHUSDT,2024-01-11,2024-01-12-00:00,second,"[0.12777777777777777, 0.11736111111111111, 0.11041666666666666, 0.11527777777777778, 0.09930555555555555, 0.09097222222222222, 0.08402777777777778, 0.08194444444444444, 0.09305555555555556, 0.0798611111111111]",0.0059196808138245,3.3038318370133104
1INCHUSDT,2024-01-12,2024-01-13-00:00,first,"[0.29770992366412213, 0.1693268563497571, 0.13324080499653018, 0.08535739070090215, 0.07078417765440666, 0.0784177654406662, 0.05412907702984039, 0.05690492713393477, 0.05412907702984039]",0.0075326745231115,2.893975141269099
1INCHUSDT,2024-01-12,2024-01-13-00:00,second,"[0.10895211658570438, 0.11450381679389313, 0.11172796668979876, 0.10201249132546843, 0.11866759195003469, 0.08882720333102012, 0.09784871616932686, 0.09437890353920889, 0.08119361554476058, 0.08188757807078417]",0.0060760930817957,3.310108545120158
