symbol,start_date,end_date,actual_frequencies,digit_type,target
USDCUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.2789729354614851, 0.17210270645385148, 0.131852879944483, 0.09923664122137404, 0.0922970159611381, 0.07217210270645386, 0.05898681471200555, 0.05135322692574601, 0.04302567661346287]",first,TA
USDCUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.11103400416377515, 0.1179736294240111, 0.11103400416377515, 0.10687022900763359, 0.11866759195003469, 0.09299097848716169, 0.08396946564885496, 0.07494795281054822, 0.09923664122137404, 0.08327550312283137]",second,TA
USDCUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.3108952116585704, 0.17765440666204024, 0.12491325468424705, 0.08258154059680778, 0.07702984038861901, 0.06176266481609993, 0.05829285218598196, 0.05829285218598196, 0.048577376821651634]",first,TA
USDCUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.1443442054129077, 0.11311589174184594, 0.08813324080499653, 0.10201249132546843, 0.11242192921582235, 0.09090909090909091, 0.10756419153365718, 0.08258154059680778, 0.07564191533657183, 0.08327550312283137]",second,TA
USDCUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.28383067314365024, 0.17557251908396945, 0.12838306731436502, 0.07702984038861901, 0.0936849410131853, 0.0784177654406662, 0.05968077723802915, 0.0527411519777932, 0.05065926439972242]",first,TA
USDCUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.11172796668979876, 0.11589174184594032, 0.11519777931991672, 0.09090909090909091, 0.11450381679389313, 0.10340041637751561, 0.09299097848716169, 0.09090909090909091, 0.08674531575294935, 0.0777238029146426]",second,TA
USDCUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.27966689798750866, 0.19153365718251214, 0.1436502428868841, 0.08813324080499653, 0.08327550312283137, 0.07217210270645386, 0.05968077723802915, 0.04302567661346287, 0.0388619014573213]",first,TA
USDCUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.11380985426786953, 0.11450381679389313, 0.10062456627342123, 0.10964607911172797, 0.09507286606523248, 0.08396946564885496, 0.1040943789035392, 0.08813324080499653, 0.10201249132546843, 0.08813324080499653]",second,TA
USDCUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.30742539902845245, 0.1839000693962526, 0.1193615544760583, 0.08466342817487855, 0.07425399028452463, 0.06731436502428868, 0.05829285218598196, 0.06384455239417071, 0.040943789035392086]",first,TA
USDCUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.10756419153365718, 0.12421929215822346, 0.10964607911172797, 0.10201249132546843, 0.10895211658570438, 0.10270645385149202, 0.08535739070090215, 0.0922970159611381, 0.08882720333102012, 0.0784177654406662]",second,TA
USDCUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.2873004857737682, 0.16308119361554477, 0.131852879944483, 0.09021512838306732, 0.08396946564885496, 0.07217210270645386, 0.0659264399722415, 0.061068702290076333, 0.04441360166551006]",first,TA
USDCUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.13462873004857737, 0.11658570437196392, 0.11311589174184594, 0.09784871616932686, 0.10131852879944483, 0.08535739070090215, 0.09090909090909091, 0.07286606523247745, 0.1054823039555864, 0.08188757807078417]",second,TA
USDCUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.31158917418459403, 0.19986120749479527, 0.13740458015267176, 0.0922970159611381, 0.08466342817487855, 0.07147814018043026, 0.041637751561415685, 0.02914642609299098, 0.031922276197085354]",first,TA
USDCUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.09437890353920889, 0.1040943789035392, 0.09576682859125607, 0.10964607911172797, 0.11658570437196392, 0.11172796668979876, 0.09715475364330327, 0.09854267869535045, 0.0777238029146426, 0.09437890353920889]",second,TA
USDCUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.3157529493407356, 0.16863289382373353, 0.12144344205412907, 0.07702984038861901, 0.08119361554476058, 0.07356002775850104, 0.06315058986814712, 0.04996530187369882, 0.049271339347675226]",first,TA
USDCUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.1193615544760583, 0.12907702984038863, 0.11589174184594032, 0.10687022900763359, 0.0922970159611381, 0.09437890353920889, 0.09507286606523248, 0.08605135322692574, 0.08466342817487855, 0.07633587786259542]",second,TA
USDCUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.2963219986120749, 0.15058986814712005, 0.11866759195003469, 0.08535739070090215, 0.0936849410131853, 0.08188757807078417, 0.06453851492019431, 0.05135322692574601, 0.05759888965995836]",first,TA
USDCUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.1193615544760583, 0.11727966689798751, 0.10478834142956281, 0.09715475364330327, 0.10687022900763359, 0.10131852879944483, 0.09923664122137404, 0.09090909090909091, 0.08674531575294935, 0.07633587786259542]",second,TA
USDCUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.28383067314365024, 0.17626648160999306, 0.131852879944483, 0.09646079111727966, 0.08882720333102012, 0.05968077723802915, 0.06731436502428868, 0.04718945176960444, 0.048577376821651634]",first,TA
USDCUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.12907702984038863, 0.10687022900763359, 0.11658570437196392, 0.08049965301873699, 0.11034004163775156, 0.09437890353920889, 0.0936849410131853, 0.10201249132546843, 0.08327550312283137, 0.08327550312283137]",second,TA
USDCUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.3178348369188064, 0.1873698820263706, 0.12352532963219987, 0.08743927827897294, 0.06870229007633588, 0.06315058986814712, 0.05065926439972242, 0.05690492713393477, 0.04441360166551006]",first,TA
USDCUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.09923664122137404, 0.12768910478834142, 0.11172796668979876, 0.10270645385149202, 0.09437890353920889, 0.1040943789035392, 0.0922970159611381, 0.08327550312283137, 0.08952116585704371, 0.09507286606523248]",second,TA
USDCUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.31852879944483, 0.1693268563497571, 0.12352532963219987, 0.09090909090909091, 0.08119361554476058, 0.061068702290076333, 0.05135322692574601, 0.0520471894517696, 0.0520471894517696]",first,TA
USDCUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.11034004163775156, 0.12283136710617627, 0.11103400416377515, 0.09021512838306732, 0.11103400416377515, 0.11103400416377515, 0.0798056904927134, 0.08535739070090215, 0.08466342817487855, 0.0936849410131853]",second,TA
USDCUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.2886884108258154, 0.19569743233865372, 0.11658570437196392, 0.09993060374739764, 0.08327550312283137, 0.06037473976405274, 0.05690492713393477, 0.05412907702984039, 0.04441360166551006]",first,TA
USDCUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.11519777931991672, 0.11380985426786953, 0.11034004163775156, 0.09784871616932686, 0.11380985426786953, 0.09090909090909091, 0.08466342817487855, 0.10478834142956281, 0.0916030534351145, 0.07702984038861901]",second,TA
USDCUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.31852879944483, 0.18598195697432338, 0.12560721721027066, 0.09784871616932686, 0.07217210270645386, 0.05135322692574601, 0.05968077723802915, 0.04371963913948647, 0.04510756419153366]",first,TA
USDCUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.12838306731436502, 0.1179736294240111, 0.10617626648161, 0.09854267869535045, 0.09646079111727966, 0.09854267869535045, 0.0916030534351145, 0.07217210270645386, 0.09576682859125607, 0.09437890353920889]",second,TA
USDCUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.30326162387231087, 0.1443442054129077, 0.12421929215822346, 0.09923664122137404, 0.08743927827897294, 0.07009021512838307, 0.06662040249826509, 0.05343511450381679, 0.05135322692574601]",first,TA
USDCUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.12699514226231784, 0.11311589174184594, 0.12005551700208189, 0.10062456627342123, 0.10062456627342123, 0.08535739070090215, 0.0936849410131853, 0.09299097848716169, 0.08258154059680778, 0.08396946564885496]",second,TA
